payment_id,policy_id,billing_month,premium_due,amount_paid,payment_status
PM0007846,P00405,2025-10-01,260.54,260.54,Paid
PM0007801,P00403,2026-05-01,137.28,137.28,Paid
PM0012666,P00650,2025-11-01,300.09,300.09,Paid
PM0008017,P00415,2026-07-01,435.73,0.0,Missed
PM0010638,P00544,2024-07-01,524.96,524.96,Paid
PM0013673,P00700,2025-08-01,330.96,0.0,Missed
PM0004898,P00257,2025-05-01,229.95,229.95,Paid
PM0002749,P00138,2024-09-01,75.47,75.47,Paid
PM0013159,P00674,2026-06-01,176.2,176.2,Paid
PM0001872,P00089,2025-10-01,211.65,211.65,Paid
PM0003552,P00175,2025-10-01,349.51,349.51,Paid
PM0000321,P00016,2025-01-01,180.43,180.43,Paid
PM0010193,P00524,2025-04-01,189.03,189.03,Paid
PM0013592,P00697,2025-08-01,206.98,206.98,Paid
PM0012597,P00647,2026-02-01,199.76,199.76,Paid
PM0012567,P00646,2025-01-01,72.97,72.97,Paid
PM0003004,P00149,2025-12-01,166.92,166.92,Paid
PM0002404,P00122,2026-04-01,263.2,263.2,Paid
PM0000480,P00023,2023-11-01,574.6,574.6,Paid
PM0001894,P00091,2026-07-01,92.93,92.93,Paid
PM0007793,P00403,2025-09-01,137.28,137.28,Paid
PM0000478,P00023,2023-09-01,574.6,574.6,Paid
PM0000462,P00022,2025-04-01,619.12,0.0,Missed
PM0004002,P00204,2026-01-01,465.1,465.1,Paid
PM0002251,P00112,2026-05-01,402.19,402.19,Paid
PM0006114,P00317,2025-08-01,140.28,140.28,Paid
PM0003868,P00195,2026-04-01,305.69,305.69,Paid
PM0007081,P00364,2025-02-01,492.7,492.7,Paid
PM0004292,P00224,2024-03-01,642.21,642.21,Paid
PM0006632,P00338,2025-05-01,127.34,127.34,Paid
PM0014269,P00734,2026-05-01,137.75,137.75,Paid
PM0002157,P00105,2026-07-01,442.04,442.04,Paid
PM0012364,P00636,2024-06-01,152.85,152.85,Paid
PM0005109,P00270,2025-04-01,117.73,117.73,Paid
PM0010959,P00563,2024-10-01,142.21,142.21,Paid
PM0013712,P00703,2024-12-01,218.62,218.62,Paid
PM0010031,P00515,2025-07-01,87.15,87.15,Paid
PM0004738,P00249,2025-08-01,320.96,320.96,Paid
PM0010951,P00563,2024-02-01,142.21,142.21,Paid
PM0004010,P00205,2026-04-01,590.84,590.84,Paid
PM0003939,P00200,2024-05-01,352.42,352.42,Paid
PM0010950,P00563,2024-01-01,142.21,142.21,Paid
PM0007570,P00390,2026-06-01,351.42,351.42,Paid
PM0011845,P00614,2024-04-01,82.1,0.0,Missed
PM0010829,P00552,2026-02-01,1031.65,1031.65,Paid
PM0012289,P00633,2026-06-01,167.48,167.48,Paid
PM0002128,P00103,2026-04-01,836.1,836.1,Paid
PM0002717,P00136,2026-01-01,349.29,349.29,Paid
PM0009172,P00473,2024-02-01,102.27,102.27,Paid
PM0013246,P00679,2024-10-01,445.32,445.32,Paid
PM0012814,P00657,2025-09-01,126.71,126.71,Paid
PM0001201,P00055,2025-01-01,480.85,480.85,Paid
PM0000996,P00045,2026-07-01,217.69,217.69,Paid
PM0012170,P00629,2025-06-01,489.53,0.0,Missed
PM0014377,P00739,2024-02-01,147.41,147.41,Paid
PM0000999,P00046,2023-07-01,408.98,408.98,Paid
PM0012702,P00652,2025-03-01,687.04,687.04,Paid
PM0007839,P00405,2025-03-01,260.54,260.54,Paid
PM0009943,P00511,2025-10-01,105.47,105.47,Paid
PM0013692,P00701,2026-04-01,331.54,331.54,Paid
PM0008721,P00449,2023-11-01,33.62,33.62,Paid
PM0008968,P00463,2025-08-01,120.66,120.66,Paid
PM0011340,P00589,2024-07-01,180.3,180.3,Paid
PM0007788,P00402,2026-07-01,234.54,234.54,Paid
PM0006455,P00329,2026-01-01,424.18,0.0,Missed
PM0008873,P00454,2025-07-01,258.55,258.55,Paid
PM0003529,P00173,2025-04-01,247.69,247.69,Paid
PM0003072,P00152,2026-06-01,108.42,108.42,Paid
PM0004563,P00237,2026-06-01,155.16,155.16,Paid
PM0002413,P00123,2026-01-01,697.83,0.0,Missed
PM0001047,P00048,2024-05-01,243.93,243.93,Paid
PM0004649,P00244,2024-11-01,138.03,138.03,Paid
PM0007867,P00408,2024-12-01,137.55,137.55,Paid
PM0009608,P00493,2023-03-01,290.68,290.68,Paid
PM0011951,P00618,2026-01-01,713.22,713.22,Paid
PM0002129,P00103,2026-05-01,836.1,836.1,Paid
PM0013144,P00674,2025-03-01,176.2,0.0,Missed
PM0004934,P00259,2025-04-01,584.68,584.68,Paid
PM0001685,P00078,2024-08-01,500.1,259.5,Partial
PM0007440,P00384,2026-02-01,545.23,545.23,Paid
PM0000279,P00015,2024-09-01,224.35,224.35,Paid
PM0012907,P00662,2026-01-01,135.48,135.48,Paid
PM0007465,P00385,2026-03-01,183.7,183.7,Paid
PM0010290,P00528,2026-06-01,91.62,91.62,Paid
PM0013511,P00693,2026-01-01,313.0,313.0,Paid
PM0006133,P00318,2023-08-01,212.45,212.45,Paid
PM0005362,P00283,2026-01-01,36.5,36.5,Paid
PM0000976,P00045,2024-11-01,217.69,217.69,Paid
PM0005322,P00281,2026-04-01,44.33,44.33,Paid
PM0005669,P00301,2025-06-01,157.4,157.4,Paid
PM0001838,P00085,2025-09-01,176.78,176.78,Paid
PM0002151,P00105,2026-01-01,442.04,442.04,Paid
PM0001263,P00058,2025-02-01,375.89,375.89,Paid
PM0011200,P00581,2024-08-01,101.16,101.16,Paid
PM0001152,P00053,2025-12-01,742.45,742.45,Paid
PM0006558,P00335,2025-04-01,77.12,77.12,Paid
PM0009148,P00471,2026-07-01,337.78,337.78,Paid
PM0010486,P00537,2024-08-01,570.54,570.54,Paid
PM0013835,P00709,2025-02-01,262.63,262.63,Paid
PM0008670,P00446,2023-07-01,130.98,130.98,Paid
PM0011668,P00602,2025-03-01,45.33,45.33,Paid
PM0007747,P00401,2024-07-01,309.09,219.92,Partial
PM0009206,P00474,2025-09-01,544.06,544.06,Paid
PM0001204,P00055,2025-04-01,480.85,480.85,Paid
PM0009334,P00482,2024-11-01,168.92,168.92,Paid
PM0001659,P00077,2025-10-01,179.71,179.71,Paid
PM0010480,P00537,2024-02-01,570.54,570.54,Paid
PM0008515,P00440,2025-11-01,373.63,373.63,Paid
PM0009283,P00478,2024-09-01,129.82,129.82,Paid
PM0000003,P00001,2025-11-01,86.9,86.9,Paid
PM0008334,P00431,2025-12-01,51.11,51.11,Paid
PM0000215,P00013,2026-02-01,149.19,149.19,Paid
PM0011205,P00581,2025-01-01,101.16,101.16,Paid
PM0012807,P00657,2025-02-01,126.71,126.71,Paid
PM0005778,P00305,2024-03-01,258.23,258.23,Paid
PM0012101,P00625,2026-03-01,177.27,177.27,Paid
PM0002675,P00133,2026-07-01,144.56,144.56,Paid
PM0007105,P00365,2025-06-01,75.89,75.89,Paid
PM0012066,P00624,2026-05-01,918.51,918.51,Paid
PM0004021,P00207,2024-04-01,95.37,95.37,Paid
PM0009180,P00473,2024-10-01,102.27,102.27,Paid
PM0003259,P00162,2026-07-01,283.27,283.27,Paid
PM0007258,P00374,2025-06-01,115.5,115.5,Paid
PM0012222,P00631,2025-09-01,315.0,315.0,Paid
PM0006872,P00350,2026-04-01,338.69,338.69,Paid
PM0000610,P00027,2025-11-01,65.33,65.33,Paid
PM0010302,P00529,2024-06-01,279.09,279.09,Paid
PM0013117,P00673,2025-08-01,730.17,730.17,Paid
PM0011615,P00598,2026-01-01,191.48,191.48,Paid
PM0013760,P00705,2026-06-01,165.8,165.8,Paid
PM0002443,P00124,2026-01-01,714.19,714.19,Paid
PM0004725,P00249,2024-07-01,320.96,320.96,Paid
PM0001719,P00079,2025-12-01,234.25,234.25,Paid
PM0002817,P00140,2025-02-01,584.86,584.86,Paid
PM0004573,P00239,2024-01-01,151.43,0.0,Missed
PM0010980,P00566,2025-03-01,572.96,572.96,Paid
PM0011495,P00594,2026-04-01,182.88,182.88,Paid
PM0008451,P00437,2026-03-01,250.12,250.12,Paid
PM0007245,P00374,2024-05-01,115.5,0.0,Missed
PM0002032,P00099,2026-03-01,706.95,706.95,Paid
PM0009376,P00483,2025-02-01,149.54,149.54,Paid
PM0013444,P00688,2026-05-01,532.63,532.63,Paid
PM0001919,P00093,2025-12-01,288.37,288.37,Paid
PM0003130,P00156,2025-06-01,231.94,231.94,Paid
PM0000422,P00020,2025-03-01,573.96,573.96,Paid
PM0012318,P00634,2025-07-01,347.04,347.04,Paid
PM0007809,P00404,2024-09-01,661.28,661.28,Paid
PM0007288,P00378,2023-01-01,521.31,521.31,Paid
PM0005957,P00312,2023-08-01,199.07,199.07,Paid
PM0002138,P00104,2025-12-01,248.78,248.78,Paid
PM0005698,P00303,2024-01-01,242.73,242.73,Paid
PM0000435,P00021,2024-08-01,195.65,195.65,Paid
PM0000073,P00006,2026-04-01,428.52,428.52,Paid
PM0011651,P00601,2025-05-01,54.01,54.01,Paid
PM0006320,P00325,2025-09-01,59.23,59.23,Paid
PM0000776,P00035,2026-04-01,139.14,139.14,Paid
PM0010801,P00551,2026-02-01,211.89,211.89,Paid
PM0003299,P00164,2025-10-01,119.33,119.33,Paid
PM0013025,P00668,2025-08-01,75.59,75.59,Paid
PM0011712,P00604,2026-07-01,1040.1,1040.1,Paid
PM0012742,P00654,2025-02-01,170.82,134.1,Partial
PM0002489,P00127,2024-10-01,117.63,117.63,Paid
PM0002006,P00098,2025-01-01,246.27,246.27,Paid
PM0008471,P00438,2024-06-01,374.73,374.73,Paid
PM0004981,P00262,2024-08-01,377.63,377.63,Paid
PM0010472,P00536,2026-07-01,0.0,0.0,Paid
PM0002734,P00137,2025-06-01,166.98,166.98,Paid
PM0002087,P00102,2025-12-01,406.58,406.58,Paid
PM0002932,P00146,2025-09-01,251.37,251.37,Paid
PM0010757,P00549,2025-12-01,54.97,54.97,Paid
PM0002544,P00130,2024-06-01,248.96,248.96,Paid
PM0004933,P00259,2025-03-01,584.68,584.68,Paid
PM0010787,P00550,2026-05-01,158.06,158.06,Paid
PM0007329,P00378,2026-06-01,521.31,0.0,Missed
PM0013849,P00709,2026-04-01,262.63,262.63,Paid
PM0012059,P00624,2025-10-01,918.51,918.51,Paid
PM0002310,P00116,2024-11-01,303.7,303.7,Paid
PM0004347,P00226,2023-11-01,719.63,0.0,Missed
PM0000048,P00004,2025-10-01,648.32,648.32,Paid
PM0002528,P00129,2024-09-01,578.23,578.23,Paid
PM0005926,P00311,2024-05-01,179.72,179.72,Paid
PM0012583,P00647,2024-12-01,199.76,199.76,Paid
PM0007336,P00379,2024-07-01,273.9,273.9,Paid
PM0002865,P00143,2024-12-01,472.19,0.0,Missed
PM0011165,P00578,2025-02-01,315.5,315.5,Paid
PM0008999,P00466,2024-01-01,167.02,167.02,Paid
PM0010793,P00551,2025-06-01,211.89,211.89,Paid
PM0012697,P00652,2024-10-01,687.04,687.04,Paid
PM0014192,P00730,2024-12-01,362.64,362.64,Paid
PM0005818,P00306,2023-12-01,227.92,227.92,Paid
PM0010755,P00549,2025-10-01,54.97,54.97,Paid
PM0012549,P00645,2025-04-01,187.95,187.95,Paid
PM0002226,P00110,2024-04-01,107.57,107.57,Paid
PM0013151,P00674,2025-10-01,176.2,176.2,Paid
PM0007571,P00390,2026-07-01,351.42,351.42,Paid
PM0002816,P00140,2025-01-01,584.86,584.86,Paid
PM0009998,P00514,2026-01-01,208.68,0.0,Missed
PM0013369,P00686,2024-01-01,187.22,187.22,Paid
PM0012284,P00633,2026-01-01,167.48,167.48,Paid
PM0008497,P00439,2026-01-01,134.08,134.08,Paid
PM0008212,P00427,2023-09-01,290.48,158.59,Partial
PM0012646,P00650,2024-03-01,300.09,300.09,Paid
PM0000609,P00027,2025-10-01,65.33,65.33,Paid
PM0006011,P00314,2025-03-01,212.52,212.52,Paid
PM0011100,P00572,2026-01-01,619.24,619.24,Paid
PM0009197,P00473,2026-03-01,102.27,35.34,Partial
PM0011514,P00595,2025-03-01,625.3,215.95,Partial
PM0003502,P00172,2026-07-01,388.96,388.96,Paid
PM0003492,P00172,2025-09-01,388.96,388.96,Paid
PM0000711,P00032,2025-11-01,457.22,457.22,Paid
PM0001999,P00097,2026-04-01,539.09,539.09,Paid
PM0012522,P00643,2025-10-01,269.85,269.85,Paid
PM0007539,P00390,2023-11-01,351.42,351.42,Paid
PM0012136,P00627,2026-02-01,193.55,193.55,Paid
PM0001627,P00077,2023-02-01,179.71,0.0,Missed
PM0014128,P00726,2026-04-01,178.8,178.8,Paid
PM0000155,P00009,2026-01-01,281.25,281.25,Paid
PM0003433,P00170,2024-06-01,388.44,388.44,Paid
PM0009777,P00503,2025-03-01,165.85,165.85,Paid
PM0006224,P00321,2026-01-01,76.37,76.37,Paid
PM0011571,P00597,2025-11-01,196.66,196.66,Paid
PM0005400,P00285,2023-11-01,357.44,357.44,Paid
PM0013063,P00671,2024-09-01,377.8,377.8,Paid
PM0002671,P00133,2026-03-01,144.56,144.56,Paid
PM0010023,P00515,2024-11-01,87.15,87.15,Paid
PM0013451,P00689,2025-11-01,39.27,39.27,Paid
PM0013055,P00671,2024-01-01,377.8,377.8,Paid
PM0014159,P00728,2024-08-01,147.25,147.25,Paid
PM0011357,P00589,2025-12-01,180.3,180.3,Paid
PM0000699,P00032,2024-11-01,457.22,457.22,Paid
PM0004120,P00211,2023-11-01,481.39,481.39,Paid
PM0012845,P00660,2024-07-01,245.23,245.23,Paid
PM0012272,P00632,2026-06-01,213.13,213.13,Paid
PM0003899,P00197,2026-01-01,810.95,810.95,Paid
PM0005931,P00311,2024-10-01,179.72,179.72,Paid
PM0007048,P00362,2024-08-01,341.2,0.0,Missed
PM0014382,P00739,2024-07-01,147.41,147.41,Paid
PM0003700,P00184,2025-05-01,406.16,406.16,Paid
PM0005268,P00276,2026-01-01,137.11,0.0,Missed
PM0012617,P00649,2024-11-01,246.64,246.64,Paid
PM0007761,P00402,2024-04-01,234.54,234.54,Paid
PM0001335,P00064,2025-10-01,0.0,0.0,Paid
PM0005144,P00271,2025-11-01,286.75,286.75,Paid
PM0005032,P00264,2026-07-01,170.2,170.2,Paid
PM0007906,P00410,2025-06-01,156.23,156.23,Paid
PM0009543,P00490,2025-05-01,45.05,45.05,Paid
PM0007466,P00385,2026-04-01,183.7,183.7,Paid
PM0013713,P00703,2025-01-01,218.62,218.62,Paid
PM0002519,P00128,2026-04-01,223.26,105.86,Partial
PM0000305,P00016,2023-09-01,180.43,180.43,Paid
PM0003105,P00156,2023-05-01,231.94,231.94,Paid
PM0014043,P00721,2025-10-01,248.01,248.01,Paid
PM0006436,P00328,2025-08-01,68.94,68.94,Paid
PM0004756,P00250,2024-02-01,70.42,70.42,Paid
PM0011493,P00594,2026-02-01,182.88,182.88,Paid
PM0005611,P00299,2025-05-01,121.63,121.63,Paid
PM0007781,P00402,2025-12-01,234.54,234.54,Paid
PM0004426,P00229,2025-10-01,486.41,486.41,Paid
PM0006530,P00334,2025-04-01,525.35,525.35,Paid
PM0001604,P00075,2025-08-01,496.67,496.67,Paid
PM0014300,P00736,2024-12-01,122.83,122.83,Paid
PM0006459,P00329,2026-05-01,424.18,0.0,Missed
PM0001611,P00075,2026-03-01,496.67,496.67,Paid
PM0013682,P00700,2026-05-01,330.96,330.96,Paid
PM0010438,P00535,2025-06-01,145.59,145.59,Paid
PM0002377,P00119,2024-08-01,67.83,67.83,Paid
PM0003779,P00190,2024-12-01,488.35,488.35,Paid
PM0004173,P00214,2025-11-01,377.99,377.99,Paid
PM0007102,P00365,2025-03-01,75.89,75.89,Paid
PM0003538,P00173,2026-01-01,247.69,247.69,Paid
PM0003062,P00152,2025-08-01,108.42,108.42,Paid
PM0014458,P00743,2025-11-01,540.59,540.59,Paid
PM0000168,P00010,2024-11-01,181.56,181.56,Paid
PM0000846,P00039,2025-02-01,1099.84,1099.84,Paid
PM0000190,P00011,2026-05-01,150.23,150.23,Paid
PM0001655,P00077,2025-06-01,179.71,179.71,Paid
PM0011510,P00595,2024-11-01,625.3,451.29,Partial
PM0009305,P00478,2026-07-01,129.82,129.82,Paid
PM0007778,P00402,2025-09-01,234.54,234.54,Paid
PM0001539,P00070,2026-01-01,85.97,85.97,Paid
PM0009359,P00483,2023-09-01,149.54,149.54,Paid
PM0010669,P00545,2025-02-01,191.08,191.08,Paid
PM0010495,P00537,2025-05-01,570.54,570.54,Paid
PM0002126,P00103,2026-02-01,836.1,836.1,Paid
PM0009141,P00471,2025-12-01,337.78,337.78,Paid
PM0004596,P00239,2025-12-01,151.43,151.43,Paid
PM0008364,P00434,2024-10-01,639.88,639.88,Paid
PM0012823,P00657,2026-06-01,126.71,126.71,Paid
PM0013566,P00696,2024-10-01,104.7,0.0,Missed
PM0001196,P00055,2024-08-01,480.85,208.28,Partial
PM0006846,P00349,2025-09-01,354.57,354.57,Paid
PM0010749,P00549,2025-04-01,54.97,54.97,Paid
PM0001892,P00091,2026-05-01,92.93,92.93,Paid
PM0000721,P00033,2025-02-01,70.59,70.59,Paid
PM0009131,P00471,2025-02-01,337.78,337.78,Paid
PM0012571,P00646,2025-05-01,72.97,72.97,Paid
PM0005215,P00274,2025-11-01,208.87,208.87,Paid
PM0003830,P00191,2025-10-01,295.15,194.89,Partial
PM0011798,P00611,2025-11-01,552.64,552.64,Paid
PM0011229,P00583,2024-10-01,68.95,68.95,Paid
PM0014576,P00750,2024-03-01,685.98,685.98,Paid
PM0001725,P00079,2026-06-01,234.25,234.25,Paid
PM0013360,P00685,2026-03-01,432.99,432.99,Paid
PM0008403,P00436,2023-07-01,410.56,410.56,Paid
PM0011638,P00599,2026-03-01,249.05,249.05,Paid
PM0004597,P00239,2026-01-01,151.43,151.43,Paid
PM0007530,P00389,2025-12-01,270.03,270.03,Paid
PM0008137,P00421,2025-04-01,560.92,560.92,Paid
PM0010194,P00524,2025-05-01,189.03,189.03,Paid
PM0000013,P00002,2023-06-01,321.5,321.5,Paid
PM0007752,P00401,2024-12-01,309.09,309.09,Paid
PM0008715,P00448,2026-03-01,387.88,0.0,Missed
PM0010992,P00567,2025-01-01,85.61,85.61,Paid
PM0006398,P00327,2025-10-01,428.66,428.66,Paid
PM0010927,P00562,2024-12-01,285.53,285.53,Paid
PM0003441,P00170,2025-02-01,388.44,388.44,Paid
PM0007764,P00402,2024-07-01,234.54,234.54,Paid
PM0005608,P00299,2025-02-01,121.63,121.63,Paid
PM0006066,P00316,2023-09-01,790.35,790.35,Paid
PM0001193,P00055,2024-05-01,480.85,480.85,Paid
PM0002881,P00143,2026-04-01,472.19,472.19,Paid
PM0007883,P00408,2026-04-01,137.55,137.55,Paid
PM0007870,P00408,2025-03-01,137.55,137.55,Paid
PM0011209,P00581,2025-05-01,101.16,101.16,Paid
PM0001004,P00046,2023-12-01,408.98,408.98,Paid
PM0008657,P00445,2025-12-01,778.87,778.87,Paid
PM0001454,P00067,2026-03-01,198.85,198.85,Paid
PM0003547,P00174,2026-06-01,295.87,295.87,Paid
PM0007318,P00378,2025-07-01,521.31,521.31,Paid
PM0004307,P00224,2025-06-01,642.21,0.0,Missed
PM0004525,P00234,2025-10-01,101.87,101.87,Paid
PM0003985,P00203,2025-11-01,231.55,231.55,Paid
PM0003758,P00188,2026-03-01,151.72,151.72,Paid
PM0009278,P00478,2024-04-01,129.82,129.82,Paid
PM0008075,P00418,2023-03-01,476.51,476.51,Paid
PM0008190,P00426,2024-10-01,240.12,240.12,Paid
PM0010671,P00545,2025-04-01,191.08,191.08,Paid
PM0007888,P00409,2025-10-01,115.73,115.73,Paid
PM0007946,P00413,2023-03-01,357.69,357.69,Paid
PM0014158,P00728,2024-07-01,147.25,0.0,Missed
PM0004141,P00211,2025-08-01,481.39,481.39,Paid
PM0002307,P00116,2024-08-01,303.7,303.7,Paid
PM0012694,P00652,2024-07-01,687.04,687.04,Paid
PM0014589,P00750,2025-04-01,685.98,685.98,Paid
PM0001993,P00097,2025-10-01,539.09,539.09,Paid
PM0007477,P00387,2025-04-01,344.41,344.41,Paid
PM0002651,P00133,2024-07-01,144.56,144.56,Paid
PM0001355,P00065,2024-06-01,174.21,174.21,Paid
PM0013672,P00700,2025-07-01,330.96,330.96,Paid
PM0000742,P00034,2025-02-01,68.03,68.03,Paid
PM0005273,P00276,2026-06-01,137.11,137.11,Paid
PM0002574,P00131,2024-05-01,359.57,359.57,Paid
PM0006890,P00351,2024-06-01,467.05,467.05,Paid
PM0005352,P00283,2025-03-01,36.5,36.5,Paid
PM0013066,P00671,2024-12-01,377.8,377.8,Paid
PM0006390,P00327,2025-02-01,428.66,428.66,Paid
PM0012606,P00648,2026-06-01,161.57,51.69,Partial
PM0004132,P00211,2024-11-01,481.39,481.39,Paid
PM0006473,P00331,2025-11-01,100.4,100.4,Paid
PM0010513,P00538,2024-12-01,199.22,199.22,Paid
PM0006565,P00335,2025-11-01,77.12,25.26,Partial
PM0009691,P00499,2025-10-01,37.36,37.36,Paid
PM0000634,P00028,2024-08-01,101.58,101.58,Paid
PM0004020,P00207,2024-03-01,95.37,0.0,Missed
PM0013706,P00702,2026-03-01,279.0,279.0,Paid
PM0014560,P00749,2025-05-01,243.11,243.11,Paid
PM0010163,P00522,2026-03-01,478.26,478.26,Paid
PM0003857,P00194,2024-10-01,765.13,765.13,Paid
PM0013235,P00679,2023-11-01,445.32,445.32,Paid
PM0012278,P00633,2025-07-01,167.48,167.48,Paid
PM0008636,P00445,2024-03-01,778.87,778.87,Paid
PM0003648,P00183,2024-03-01,179.81,179.81,Paid
PM0003471,P00171,2025-01-01,608.31,284.13,Partial
PM0003987,P00203,2026-01-01,231.55,231.55,Paid
PM0004232,P00221,2024-03-01,354.54,354.54,Paid
PM0006289,P00325,2023-02-01,59.23,59.23,Paid
PM0012544,P00645,2024-11-01,187.95,187.95,Paid
PM0011502,P00595,2024-03-01,625.3,625.3,Paid
PM0011286,P00586,2025-10-01,835.48,835.48,Paid
PM0000805,P00037,2024-04-01,530.5,530.5,Paid
PM0006150,P00318,2025-01-01,212.45,212.45,Paid
PM0009851,P00507,2026-03-01,110.0,110.0,Paid
PM0010771,P00550,2025-01-01,158.06,0.0,Missed
PM0008324,P00430,2025-10-01,323.55,323.55,Paid
PM0003759,P00188,2026-04-01,151.72,151.72,Paid
PM0006387,P00327,2024-11-01,428.66,0.0,Missed
PM0000542,P00026,2023-08-01,945.63,945.63,Paid
PM0012018,P00621,2026-05-01,181.36,181.36,Paid
PM0009812,P00505,2023-10-01,201.93,201.93,Paid
PM0003977,P00202,2026-04-01,179.65,179.65,Paid
PM0006664,P00340,2026-06-01,163.98,163.98,Paid
PM0003193,P00159,2026-07-01,121.97,0.0,Missed
PM0001823,P00085,2024-06-01,176.78,176.78,Paid
PM0012607,P00648,2026-07-01,161.57,161.57,Paid
PM0012587,P00647,2025-04-01,199.76,199.76,Paid
PM0002522,P00128,2026-07-01,223.26,223.26,Paid
PM0003388,P00167,2026-01-01,379.76,379.76,Paid
PM0005052,P00266,2025-06-01,547.51,218.05,Partial
PM0011250,P00583,2026-07-01,68.95,68.95,Paid
PM0011930,P00617,2025-08-01,332.67,332.67,Paid
PM0004247,P00221,2025-06-01,354.54,109.59,Partial
PM0006498,P00332,2026-05-01,122.94,122.94,Paid
PM0006019,P00314,2025-11-01,212.52,212.52,Paid
PM0007574,P00391,2025-07-01,341.5,341.5,Paid
PM0009445,P00486,2025-03-01,482.7,482.7,Paid
PM0014414,P00740,2026-01-01,758.16,758.16,Paid
PM0013238,P00679,2024-02-01,445.32,0.0,Missed
PM0010359,P00532,2024-08-01,412.5,0.0,Missed
PM0012057,P00624,2025-08-01,918.51,918.51,Paid
PM0011282,P00585,2025-07-01,64.64,64.64,Paid
PM0000588,P00027,2024-01-01,65.33,65.33,Paid
PM0013425,P00687,2025-04-01,157.79,157.79,Paid
PM0000344,P00018,2023-04-01,131.65,131.65,Paid
PM0013653,P00700,2023-12-01,330.96,330.96,Paid
PM0011059,P00571,2024-08-01,296.29,296.29,Paid
PM0011299,P00587,2026-04-01,63.77,63.77,Paid
PM0001208,P00055,2025-08-01,480.85,480.85,Paid
PM0006663,P00340,2026-05-01,163.98,163.98,Paid
PM0005225,P00275,2023-02-01,181.0,181.0,Paid
PM0007954,P00413,2023-11-01,357.69,357.69,Paid
PM0011802,P00611,2026-03-01,552.64,552.64,Paid
PM0004713,P00247,2026-06-01,285.57,285.57,Paid
PM0004271,P00222,2025-06-01,42.17,42.17,Paid
PM0011861,P00614,2025-08-01,82.1,82.1,Paid
PM0007875,P00408,2025-08-01,137.55,137.55,Paid
PM0000352,P00018,2023-12-01,131.65,131.65,Paid
PM0008555,P00442,2024-04-01,89.15,89.15,Paid
PM0007202,P00371,2026-04-01,233.81,233.81,Paid
PM0001634,P00077,2023-09-01,179.71,179.71,Paid
PM0002451,P00125,2024-09-01,143.81,143.81,Paid
PM0014064,P00723,2024-12-01,242.27,242.27,Paid
PM0011092,P00572,2025-05-01,619.24,619.24,Paid
PM0004658,P00244,2025-08-01,138.03,138.03,Paid
PM0000150,P00009,2025-08-01,281.25,281.25,Paid
PM0003286,P00163,2025-08-01,505.44,505.44,Paid
PM0004240,P00221,2024-11-01,354.54,354.54,Paid
PM0012089,P00625,2025-03-01,177.27,177.27,Paid
PM0012766,P00655,2025-12-01,156.78,156.78,Paid
PM0011784,P00611,2024-09-01,552.64,0.0,Missed
PM0003974,P00202,2026-01-01,179.65,179.65,Paid
PM0001648,P00077,2024-11-01,179.71,179.71,Paid
PM0013441,P00688,2026-02-01,532.63,532.63,Paid
PM0002620,P00132,2024-09-01,323.1,323.1,Paid
PM0011056,P00570,2026-07-01,159.96,159.96,Paid
PM0013784,P00706,2025-10-01,257.22,257.22,Paid
PM0002055,P00100,2026-03-01,386.41,386.41,Paid
PM0006352,P00326,2025-01-01,203.51,203.51,Paid
PM0000421,P00020,2025-02-01,573.96,573.96,Paid
PM0014153,P00728,2024-02-01,147.25,147.25,Paid
PM0003031,P00151,2026-01-01,399.27,399.27,Paid
PM0009022,P00466,2025-12-01,167.02,167.02,Paid
PM0013598,P00697,2026-02-01,206.98,206.98,Paid
PM0002137,P00104,2025-11-01,248.78,248.78,Paid
PM0009557,P00490,2026-07-01,45.05,45.05,Paid
PM0007386,P00381,2025-01-01,137.11,137.11,Paid
PM0009779,P00503,2025-05-01,165.85,165.85,Paid
PM0014170,P00729,2025-02-01,122.57,122.57,Paid
PM0004577,P00239,2024-05-01,151.43,0.0,Missed
PM0003000,P00149,2025-08-01,166.92,80.53,Partial
PM0008897,P00456,2026-02-01,459.62,0.0,Missed
PM0001135,P00052,2025-11-01,219.66,219.66,Paid
PM0012672,P00650,2026-05-01,300.09,300.09,Paid
PM0003894,P00197,2025-08-01,810.95,0.0,Missed
PM0002663,P00133,2025-07-01,144.56,144.56,Paid
PM0013799,P00707,2026-03-01,442.88,442.88,Paid
PM0004156,P00212,2026-06-01,333.07,333.07,Paid
PM0002268,P00113,2024-08-01,16.19,16.19,Paid
PM0006244,P00322,2024-06-01,105.73,0.0,Missed
PM0009484,P00487,2025-01-01,378.75,378.75,Paid
PM0013054,P00671,2023-12-01,377.8,377.8,Paid
PM0009972,P00513,2025-07-01,80.59,80.59,Paid
PM0003895,P00197,2025-09-01,810.95,810.95,Paid
PM0000556,P00026,2024-10-01,945.63,945.63,Paid
PM0004970,P00262,2023-09-01,377.63,377.63,Paid
PM0009055,P00468,2025-09-01,439.51,439.51,Paid
PM0009050,P00468,2025-04-01,439.51,0.0,Missed
PM0010878,P00557,2024-10-01,321.82,321.82,Paid
PM0001696,P00078,2025-07-01,500.1,500.1,Paid
PM0010140,P00521,2025-09-01,21.45,21.45,Paid
PM0000433,P00021,2024-06-01,195.65,195.65,Paid
PM0012512,P00642,2026-05-01,421.15,421.15,Paid
